Date,AMD,MKT,SMB,HML,RMW,CMA,RF,XsRet,CAPM,CAPMResiduals,FF3,FF3Residuals,FF5,FF5Residuals
2016-06-16,0.07466061493436693,0.0024,-0.0031,-0.0042,0.0029,0.0034999999999999996,0.001,0.07366061493436693,0.001457231222151129,0.0722033837122158,0.004234077123075511,0.06942653781129142,0.0017105697459637937,0.07195004518840313
2016-06-17,0.10736846923828125,-0.003,0.0007000000000000001,0.0092,0.004,0.0062,0.001,0.10636846923828125,-0.0066299802509166,0.11299844948919785,-0.01598770418317022,0.12235617342145147,-0.018025494947486616,0.12439396418576787
2016-06-20,-0.030418311271305787,0.0070999999999999995,0.0059,0.0,-0.0016,0.0012,0.001,-0.03141831127130579,0.008496100467228596,-0.03991441173853438,0.010743452003182606,-0.042161763274488395,0.010061338879418725,-0.04147965015072451
2016-06-21,0.0686274335641941,0.0021,-0.0060999999999999995,0.0052,-0.002,0.0001,0.001,0.0676274335641941,0.0010079416958695886,0.06661949186832451,-0.0067147391436604646,0.07434217270785456,-0.005374113674884573,0.07300154723907867
2016-06-22,-0.07889905383255469,-0.002,-0.003,0.0009,0.0006,0.0,0.001,-0.07989905383255469,-0.005132348496644798,-0.07476670533590989,-0.007597652971298798,-0.07230140086125589,-0.0073581803961908655,-0.07254087343636383
2016-06-23,0.03784861711999277,0.014499999999999999,0.0054,0.0046,-0.005600000000000001,-0.002,0.001,0.036848617119992766,0.019578575448839928,0.017270041671152838,0.017416310177525377,0.01943230694246739,0.019301633835823562,0.017546983284169204
2016-06-24,-0.06333971617847145,-0.037000000000000005,0.0004,-0.011899999999999999,0.009899999999999999,0.001,0.001,-0.06433971617847145,-0.05754945989615786,-0.006790256282313591,-0.04766907326678231,-0.01667064291168914,-0.0505513740418336,-0.013788342136637849
2016-06-27,-0.032786950921536606,-0.0207,-0.0104,-0.0072,0.0059,0.0044,0.001,-0.03378695092153661,-0.033138062301527486,-0.0006488886200091207,-0.03125718912881649,-0.002529761792720117,-0.03407792157689973,0.0002909706553631264
2016-06-28,0.08474578668385702,0.0176,-0.0039000000000000003,0.0017000000000000001,-0.0064,-0.0059,0.001,0.08374578668385702,0.024221233887082513,0.0595245527967745,0.02155458338108222,0.06219120330277479,0.02520030326286108,0.058545483420995935
2016-06-29,0.0019531697471404375,0.018000000000000002,0.0031,-0.0004,-0.0013,-0.0025,0.001,0.0009531697471404374,0.02482028658879124,-0.023867116841650802,0.026921446066542412,-0.025968276319401976,0.027469468896062273,-0.026516299148921837
2016-06-30,0.001949269360935979,0.014199999999999999,0.0038,0.0042,-0.0011,0.0038,0.001,0.000949269360935979,0.019129285922558387,-0.01818001656162241,0.016742101816489063,-0.015792832455553085,0.015337543311260545,-0.014388273950324566
2016-07-01,-0.013618618023832796,0.0024,0.0049,-0.0040999999999999995,-0.0008,0.0023,0.001,-0.014618618023832797,0.001457231222151129,-0.016075849245983924,0.00717586427700993,-0.021794482300842726,0.0055041033504935645,-0.02012272137432636
2016-07-05,-0.021696278065087005,-0.0085,-0.008100000000000001,-0.0137,0.0059,-0.0069,0.001,-0.022696278065087006,-0.014866954899411509,-0.007829323165675497,-0.005067276095304796,-0.01762900196978221,-0.004563533036766251,-0.018132745028320754
2016-07-06,0.016129016752173708,0.0062,0.0018,-0.0014000000000000002,-0.0006,-0.0015,0.001,0.015129016752173707,0.007148231888383975,0.007980784863789732,0.009185756314973178,0.00594326043720053,0.00947373991245179,0.005655276839721918
2016-07-07,-0.003968250213867153,0.0002,0.0033,-0.0019,0.0014000000000000002,-0.0029,0.001,-0.004968250213867153,-0.0018375586372468343,-0.0031306915766203184,0.0009806946442227158,-0.0059489448580898685,0.001497882430111673,-0.006466132643978825
2016-07-08,0.01593623984263237,0.016,0.009399999999999999,0.0033,0.0005,0.0027,0.001,0.01493623984263237,0.02182502308024763,-0.00688878323761526,0.022547355706450056,-0.007611115863817686,0.020819104077439168,-0.005882864234806797
2016-07-11,-0.017646995575231528,0.0043,0.0068000000000000005,0.0026,0.003,-0.0008,0.001,-0.01864699557523153,0.004302731555267552,-0.02294972713049908,0.004173773509908187,-0.022820769085139716,0.003811068472918469,-0.022458064048149998
2016-07-12,0.02594803027240067,0.0075,0.0073,0.0098,-0.006,0.0064,0.001,0.024948030272400668,0.009095153168937317,0.01585287710346335,0.0021514203918109476,0.02279660988058972,0.0014493001253625777,0.02349873014703809
2016-07-13,-0.009727571049898076,-0.0005,-0.0046,0.0049,0.0051,0.0,0.001,-0.010727571049898077,-0.0028859008652370953,-0.007841670184660981,-0.009864294913148058,-0.0008632761367500189,-0.009936752274812987,-0.0007908187750850903
2016-07-14,0.015717076877764136,0.0051,-0.0042,0.0046,-0.0001,0.0,0.001,0.014717076877764135,0.0055008369586849945,0.00921623991907914,-0.0007598071047168215,0.015476883982480956,-3.0485862652825275e-05,0.01474756274041696
2016-07-15,-0.005802748426621873,-0.0005,0.0029,0.0,-0.0029,0.0,0.001,-0.006802748426621873,-0.0028859008652370953,-0.003916847561384778,-0.0021419714885123143,-0.004660776938109559,-0.0016722254932187812,-0.005130522933403092
2016-07-18,0.07198450817260871,0.0025,0.0001,-0.0013,0.0005,-0.0024,0.001,0.0709845081726087,0.0016069943975783093,0.0693775137750304,0.002722141487981166,0.06826236668462754,0.003382427717237811,0.06760208045537089
2016-07-19,-0.018148888805040952,-0.0022,-0.0063,0.0006,0.0044,-0.0023,0.001,-0.019148888805040953,-0.005431874847499158,-0.013717013957541796,-0.008862989296961846,-0.010285899508079108,-0.008290394572077645,-0.010858494232963308
2016-07-20,0.0,0.0048,0.0039000000000000003,-0.009000000000000001,-0.0006,-0.0036,0.001,-0.001,0.0050515474324034524,-0.0060515474324034525,0.015375852432880829,-0.016375852432880828,0.015427050180512478,-0.01642705018051248
2016-07-21,-0.03512015944165803,-0.0038,-0.0006,-0.0001,0.0015,0.0003,0.001,-0.03612015944165803,-0.00782808565433404,-0.028292073787323988,-0.008472875214580544,-0.027647284227077483,-0.008741762533455339,-0.02737839690820269
2016-07-22,0.11877402055862474,0.0048,0.0028000000000000004,-0.0014000000000000002,0.0042,-0.0025,0.001,0.11777402055862474,0.0050515474324034524,0.11272247312622129,0.007402358445896903,0.11037166211272784,0.007142413242124841,0.1106316073164999
2016-07-25,0.14726021133683576,-0.0027,-0.0002,-0.0023,0.0040999999999999995,-0.0039000000000000003,0.001,0.14626021133683575,-0.006180690724635059,0.15244090206147082,-0.004433815896105868,0.15069402723294162,-0.003826009841526871,0.15008622117836262
2016-07-26,0.04179107728050213,0.0013,0.006,0.0053,-0.005,0.0074,0.001,0.04079107728050213,-0.0001901637075478527,0.040981240988049984,-0.0034506503318639152,0.04424172761236605,-0.005133717942978584,0.04592479522348072
2016-07-27,-0.01862465817846426,-0.0014000000000000002,0.0051,-0.0043,-0.0016,-0.005600000000000001,0.001,-0.01962465817846426,-0.004233769444081718,-0.015390888734382543,0.0015782318483834306,-0.021202890026847693,0.003451057935489481,-0.023075716113953742
2016-07-28,-0.0043795231224605935,0.0018,-0.0046,-0.0031,-0.0013,-0.0014000000000000002,0.001,-0.0053795231224605935,0.0005586521695880482,-0.005938175292048642,0.0016430830008417872,-0.007022606123302381,0.0022548272443612388,-0.007634350366821832
2016-07-29,0.005865096898272304,0.0017000000000000001,-0.0004,0.0005,-0.0005,0.0031,0.001,0.004865096898272304,0.00040888899416086826,0.004456207904111435,-0.0004936665403057492,0.005358763438578053,-0.001633272263018503,0.0064983691612908075
2016-08-01,-0.03207000914679303,-0.0016,0.0005,-0.0088,0.0048,-0.0073,0.001,-0.033070009146793033,-0.004533295794936077,-0.02853671335185696,0.003994014058466612,-0.037064023205259644,0.004913033681843645,-0.03798304282863668
2016-08-02,-0.05722886223563817,-0.006999999999999999,-0.0062,0.0018,-0.0042,0.0016,0.001,-0.05822886223563817,-0.012620507268003806,-0.045608354967634365,-0.017435799142311675,-0.04079306309332649,-0.016462403309971545,-0.04176645892566662
2016-08-03,0.006389770030435393,0.0045000000000000005,0.005699999999999999,0.008199999999999999,-0.006999999999999999,0.0016,0.001,0.005389770030435393,0.004602257906121914,0.0007875121243134794,-0.0015023977284169526,0.006892167758852346,-4.436634835359651e-05,0.00543413637878899
2016-08-04,0.026984062588886637,0.0005,0.0007000000000000001,-0.0034999999999999996,0.0017000000000000001,0.0007000000000000001,0.001,0.025984062588886636,-0.001388269110965294,0.02737233169985193,0.002046517824253725,0.02393754476463291,0.0008986255098365221,0.025085437079050116
2016-08-05,0.021638384522823406,0.009300000000000001,0.0054,0.0098,-0.0058,-0.0034999999999999996,0.001,0.020638384522823405,0.011790890326626561,0.008847494196196844,0.004210839842625836,0.016427544680197567,0.007647167241862038,0.012991217280961368
2016-08-08,0.010589968745885914,-0.0006,0.0011,0.0053,0.0007000000000000001,0.0044,0.001,0.009589968745885913,-0.0030356640406642753,0.012625632786550187,-0.008249628382421695,0.017839597128307606,-0.009511036996034582,0.019101005741920495
2016-08-09,-0.01197603679070025,0.0005,-0.0006,-0.003,-0.0019,-0.0022,0.001,-0.012976036790700252,-0.001388269110965294,-0.011587767679734958,0.0010552618020496255,-0.014031298592749878,0.001974399120648879,-0.01495043591134913
2016-08-10,-0.016666687136948966,-0.0029,-0.0046,-0.0015,0.0063,0.0,0.001,-0.017666687136948966,-0.006480217075489419,-0.011186470061459546,-0.007210851607332171,-0.010455835529616795,-0.008334397261496738,-0.009332289875452229
2016-08-11,0.013867512444054375,0.0054,0.0014000000000000002,0.0003,-0.0032,0.0016,0.001,0.012867512444054374,0.005950126484966535,0.006917385959087839,0.00610737550355565,0.006760136940498724,0.0058998749607052465,0.006967637483349128
2016-08-12,0.022796367341437085,-0.0006,0.0014000000000000002,-0.0016,-0.0014000000000000002,-0.0028000000000000004,0.001,0.021796367341437084,-0.0030356640406642753,0.02483203138210136,-0.001276139905755624,0.02307250724719271,-7.844726624740904e-05,0.021874814607684492
2016-08-15,0.03268941895514854,0.0039000000000000003,0.008,0.0039000000000000003,-0.0026,0.0036,0.001,0.03168941895514854,0.0037036788535588323,0.027985740101589707,0.002719437984581879,0.02896998097056666,0.001768776552802779,0.02992064240234576
2016-08-16,-0.024460374693846543,-0.005699999999999999,-0.0019,0.0060999999999999995,-0.0015,0.0031,0.001,-0.025460374693846544,-0.010673585987450464,-0.01478678870639608,-0.01806687147229002,-0.007393503221556522,-0.017922450709196916,-0.007537923984649628
2016-08-17,-0.014749318344424278,0.0012,-0.005,0.0024,0.0002,0.0007000000000000001,0.001,-0.01574931834442428,-0.0003399268829750329,-0.015409391461449247,-0.004903884090876939,-0.01084543425354734,-0.004669029814207004,-0.011080288530217275
2016-08-18,0.053892236940961125,0.0032,0.0048,0.0034000000000000002,-0.0048,0.0034000000000000002,0.001,0.052892236940961124,0.0026553366255685704,0.05023690031539255,0.0009182454606405524,0.05197399148032057,0.0006051667247743283,0.052287070216186796
2016-08-19,0.08238635324557442,-0.0011,0.0009,-0.0015,0.0022,-0.0015,0.001,0.08138635324557442,-0.0037844799178001765,0.08517083316337459,-0.0023383227313384983,0.08372467597691291,-0.0023490675952392995,0.08373542084081372
2016-08-22,-0.005249338904693812,-0.0002,0.0022,-0.0040999999999999995,0.0004,-0.0036,0.001,-0.006249338904693812,-0.002436611338955555,-0.003812727565738257,0.002131442159860491,-0.008380781064554303,0.002904493342481919,-0.009153832247175732
2016-08-23,0.01187337117331877,0.0027,0.0054,-0.0003,-0.0003,0.0006,0.001,0.010873371173318769,0.00190652074843267,0.008966850424886099,0.004051892085826443,0.006821479087492326,0.003482732131439134,0.007390639041879634
2016-08-24,-0.031290775171841645,-0.005600000000000001,-0.0043,0.0039000000000000003,0.0042,-0.0007000000000000001,0.001,-0.032290775171841646,-0.010523822812023284,-0.021766952359818362,-0.016637623215885237,-0.01565315195595641,-0.016230821708902592,-0.016059953462939053
2016-08-25,0.005383575070952773,-0.0008,0.002,0.0048,-0.0024,0.0028000000000000004,0.001,0.004383575070952773,-0.003335190391518636,0.007718765462471409,-0.007719510585060139,0.012103085656012912,-0.007800594715896893,0.012184169786849667
2016-08-26,0.026773800765684364,-0.0015,0.0011,-0.0009,-0.0038,-0.0019,0.001,0.025773800765684363,-0.004383532619508897,0.03015733338519326,-0.003476922606525577,0.02925072337220994,-0.0020353164766217127,0.027809117242306076
2016-08-29,-0.010430237667573783,0.0053,0.0001,0.0034999999999999996,-0.0008,0.0021,0.001,-0.011430237667573784,0.0058003633095393544,-0.01723060097711314,0.002277450288189061,-0.013707687955762845,0.0018931345497620162,-0.0133233722173358
2016-08-30,-0.013175280561177671,-0.0014000000000000002,0.002,0.0032,-0.0011,-0.003,0.001,-0.014175280561177672,-0.004233769444081718,-0.009941511117095955,-0.007056149758606169,-0.007119130802571504,-0.005174946714327825,-0.009000333846849846
2016-08-31,-0.012015978438046915,-0.0024,-0.0034999999999999996,0.0014000000000000002,0.0023,-0.0036,0.001,-0.013015978438046916,-0.005731401198353518,-0.0072845772396933975,-0.008902945567473654,-0.004113032870573262,-0.007391110374917933,-0.005624868063128983
2016-09-01,-0.00675678244466027,0.0003,0.0006,-0.0048,0.0012,-0.0013,0.001,-0.00775678244466027,-0.0016877954618196543,-0.0060689869828406155,0.0029917834963917515,-0.010748565941052021,0.0026112813751352614,-0.01036806381979553
2016-09-02,0.02176875188099281,0.0053,0.0043,0.0037,-0.0014000000000000002,0.0018,0.001,0.02076875188099281,0.0058003633095393544,0.014968388571453453,0.0036752555126647003,0.017093496368328107,0.0033521796371316533,0.017416572243861155
2016-09-06,-0.022636494156173526,0.0026,0.0002,-0.0053,-0.0060999999999999995,-0.0003,0.001,-0.023636494156173526,0.0017567575730054893,-0.025393251729179014,0.006891184593659934,-0.030527678749833462,0.007430576899067565,-0.03106707105524109
2016-09-07,-0.06811988959206128,0.0009,0.006,0.0005,-0.0006,-0.0024,0.001,-0.06911988959206128,-0.0007892164092565732,-0.06833067318280471,0.0007029799388957325,-0.06982286953095701,0.00158524728371513,-0.07070513687577641
2016-09-08,-0.08918130407988556,-0.0018,0.0003,0.0058,-0.0083,0.0040999999999999995,0.001,-0.09018130407988556,-0.0048328221457904375,-0.08534848193409512,-0.010905278978948836,-0.07927602510093673,-0.010094659200366101,-0.08008664487951946
2016-09-09,-0.0529694899993165,-0.024700000000000003,-0.005600000000000001,0.0040999999999999995,0.0002,-0.0043,0.001,-0.0539694899993165,-0.0391285893186147,-0.014840900680701798,-0.046847616003960965,-0.007121873995355535,-0.04344224549717529,-0.010527244502141209
2016-09-12,0.006779654441774419,0.0144,-0.0005,-0.0048,-0.0013,-0.0019,0.001,0.005779654441774419,0.019428812273412747,-0.01364915783163833,0.024363635623772455,-0.018583981181998038,0.024345994702043662,-0.018566340260269244
2016-09-13,-0.03367008151105677,-0.0148,-0.0033,-0.0044,0.005699999999999999,-0.0077,0.001,-0.03467008151105677,-0.02430203495132386,-0.010368046559732912,-0.022223858420715014,-0.012446223090341758,-0.020101307877844532,-0.01456877363321224
2016-09-14,0.05226484367549422,-0.0008,0.0005,-0.008100000000000001,0.001,-0.0049,0.001,0.05126484367549422,-0.003335190391518636,0.05460003406701286,0.004534441509661773,0.04673040216583245,0.0052815328984674795,0.04598331077702674
2016-09-15,-0.0033112551411966784,0.010700000000000001,0.003,-0.0032,0.0007000000000000001,-0.0021,0.001,-0.004311255141196678,0.013887574782607083,-0.018198829923803762,0.01838561702329341,-0.022696872164490088,0.018213202477313607,-0.022524457618510286
2016-09-16,0.0049834235719934394,-0.0036,0.003,-0.0046,0.002,-0.002,0.001,0.003983423571993439,-0.00752855930347968,0.01151198287547312,-0.0023217071296334863,0.006305130701626926,-0.0025402136714545633,0.006523637243448003
2016-09-19,0.018181760861049723,0.0005,0.0049,0.0015,-0.0006,0.0034999999999999996,0.001,0.017181760861049722,-0.001388269110965294,0.018570029972015015,-0.0013274637338582054,0.018509224594907926,-0.002705386121618636,0.019887146982668358
2016-09-20,0.001623413819731967,-0.0002,-0.0033,-0.0043,-0.005600000000000001,-0.0011,0.001,0.000623413819731967,-0.002436611338955555,0.003060025158687522,0.0002394420363669575,0.00038397178336500946,0.0014164585007859112,-0.0007930446810539443
2016-09-21,0.019448927726944287,0.011200000000000002,0.002,0.0032,-0.004,0.0051,0.001,0.018448927726944286,0.014636390659742985,0.0038125370672013013,0.012415780363973429,0.006033147362970857,0.011094020086467593,0.007354907640476693
2016-09-22,0.01271858890162636,0.006999999999999999,0.008100000000000001,-0.0007000000000000001,0.0009,0.0013,0.001,0.011718588901626359,0.008346337291801415,0.0033722516098249437,0.01212112827679352,-0.0004025393751671616,0.010692612736065258,0.001025976165561101
2016-09-23,0.028257505244834613,-0.006,-0.0005,-0.0018,0.005600000000000001,-0.0049,0.001,0.027257505244834612,-0.011122875513732006,0.03838038075856662,-0.01014471321856888,0.03740221846340349,-0.009230537465945767,0.03648804271078038
2016-09-26,-0.03511450570624819,-0.0088,-0.0028000000000000004,-0.0034999999999999996,-0.0018,0.0019,0.001,-0.03611450570624819,-0.01531624442569305,-0.02079826128055514,-0.013656145803870604,-0.022458359902377587,-0.01413713573493636,-0.02197736997131183
2016-09-27,0.0348100924392567,0.0064,-0.0014000000000000002,-0.005,-0.0002,-0.004,0.001,0.0338100924392567,0.007447758239238335,0.026362334200018364,0.011857194906399153,0.02195289753285755,0.012766845759359971,0.02104324667989673
2016-09-28,0.007645289147784062,0.005600000000000001,0.0025,0.011000000000000001,-0.009300000000000001,0.0113,0.001,0.006645289147784062,0.006249652835820896,0.00039563631196316666,-0.0038024893621615777,0.010447778509945639,-0.005425482130578504,0.012070771278362567
2016-09-29,0.012139593604506782,-0.0098,-0.0039000000000000003,0.0053,0.0028000000000000004,0.0067,0.001,0.011139593604506781,-0.01681387617996485,0.02795346978447163,-0.024367977766071226,0.03550757137057801,-0.026469412106055988,0.03760900571056277
2016-09-30,0.035981974268809225,0.0088,0.0042,0.0036,-0.0019,0.001,0.001,0.034981974268809224,0.011042074449490659,0.023939899819318565,0.009145522223564127,0.025836452045245095,0.009138041835061252,0.02584393243374797
2016-10-03,0.005788706618858663,-0.0026,-0.0004,-0.0015,0.0002,0.0014000000000000002,0.001,0.004788706618858663,-0.006030927549207879,0.010819634168066541,-0.005150604549711107,0.00993931116856977,-0.005861274874782897,0.010649981493641561
2016-10-04,0.002877695176315198,-0.0046,0.0004,0.0013,0.0011,-0.0031,0.001,0.001877695176315198,-0.009026191057751482,0.01090388623406668,-0.01072080946083631,0.012598504637151509,-0.009319529524045626,0.011197224700360824
2016-10-05,-0.027259624978851926,0.0058,0.004,0.0079,-0.0046,0.0045000000000000005,0.001,-0.028259624978851927,0.006549179186675255,-0.03480880416552718,0.00015859274098904003,-0.028418217719840967,-7.234730971430233e-05,-0.028187277669137624
2016-10-06,0.02654864642603183,-0.0006,-0.0022,0.0033,0.0046,0.0023,0.001,0.02554864642603183,-0.0030356640406642753,0.028584310466696104,-0.0075158786333376845,0.033064525059369514,-0.008789577719055088,0.034338224145086915
2016-10-07,-0.030172419108618675,-0.0038,-0.0054,0.0019,-0.0027,-0.0037,0.001,-0.031172419108618676,-0.00782808565433404,-0.023344333454284636,-0.012285839334468363,-0.018886579774150314,-0.009523491923226216,-0.02164892718539246
2016-10-10,0.0133333559389468,0.0052,0.005600000000000001,0.0002,-0.0054,-0.0022,0.001,0.0123333559389468,0.005650600134112173,0.006682755804834626,0.007494339146029051,0.004839016792917749,0.009096019661596018,0.0032373362773507816
2016-10-11,-0.04970762353846625,-0.013000000000000001,-0.005600000000000001,0.0045000000000000005,0.0038,0.0009,0.001,-0.05070762353846625,-0.02160629779363462,-0.02910132574483163,-0.029164186931543167,-0.021543436606923084,-0.028965042725815605,-0.021742580812650646
2016-10-12,0.01846152085524344,0.0006,-0.0021,0.0036,0.006500000000000001,0.0015,0.001,0.01746152085524344,-0.0012385059355381138,0.018700026790781553,-0.0059216307795334905,0.02338315163477693,-0.007241900875565229,0.024703421730808667
2016-10-13,-0.019637479862273266,-0.0042,-0.0073,-0.0060999999999999995,0.003,-0.0013,0.001,-0.020637479862273267,-0.008427138356042762,-0.012210341506230505,-0.005673302727727771,-0.014964177134545495,-0.006053808054111703,-0.014583671808161565
2016-10-14,0.04006166996166782,0.0001,-0.0034999999999999996,0.0058,0.0007000000000000001,0.001,0.001,0.03906166996166782,-0.0019873218126740147,0.041048991774341834,-0.00941360525258774,0.04847527521425556,-0.008974190438419835,0.04803586040008766
2016-10-17,-0.01185184054904509,-0.0029,-0.0003,0.0015,0.0011,0.0014000000000000002,0.001,-0.01285184054904509,-0.006480217075489419,-0.006371623473555671,-0.008558573680467136,-0.004293266868577955,-0.009029169854934085,-0.003822670694111005
2016-10-18,0.008995493567202306,0.006,-0.0017000000000000001,0.0003,-0.0032,-0.0029,0.001,0.007995493567202305,0.0068487055375296155,0.0011467880296726898,0.005856145512101016,0.002139348055101289,0.007667592949705358,0.00032790061749694756
2016-10-19,0.0059435307191177955,0.0025,0.0012,0.0091,-0.0011,0.0046,0.001,0.0049435307191177955,0.0016069943975783093,0.003336536321539486,-0.007198564959738302,0.012142095678856098,-0.0077598025954307434,0.012703333314548539
2016-10-20,0.028065001145606505,-0.0016,-0.0004,-0.0012,-0.005,-0.0004,0.001,0.027065001145606504,-0.004533295794936077,0.03159829694054258,-0.003903449944053022,0.030968451089659527,-0.0028118500579145615,0.029876851203521064
2016-10-21,-0.06321839867943513,0.0002,-0.0019,-0.0031,0.0015,-0.0018,0.001,-0.06421839867943513,-0.0018375586372468343,-0.062380840042188294,0.00019686174379802837,-0.06441526042323316,0.00033019122454083587,-0.06454858990397597
2016-10-24,0.07515341248293872,0.0054,0.0007000000000000001,-0.0021,0.0058,-0.0049,0.001,0.07415341248293872,0.005950126484966535,0.06820328599797218,0.008227163949224415,0.0659262485337143,0.008640874958223993,0.06551253752471473
2016-10-25,0.06990010772029942,-0.0046,-0.0060999999999999995,0.0025,0.0002,-0.0001,0.001,0.06890010772029942,-0.009026191057751482,0.0779262987780509,-0.014384730651572676,0.08328483837187209,-0.013563719348384205,0.08246382706868363
2016-10-26,-0.02800000508626299,-0.0023,-0.0074,0.0070999999999999995,0.001,0.0054,0.001,-0.029000005086262992,-0.005581638022926338,-0.023418367063336654,-0.015897487940893098,-0.013102517145369894,-0.016905420171861495,-0.012094584914401497
