,period_open,period_close,long_value,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,price,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2014-02-06 21:00:00+00:00,2014-02-06 14:31:00+00:00,2014-02-06 21:00:00+00:00,36.608000000000004,0.0,-1.9539821951908287e-05,36.608000000000004,-0.005999999999971806,0.0,0.0,[],[],0.11922129656586065,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.304000000000002}]",0.11922129656586065,36.614,36.608000000000004,36.614,36.608000000000004,270.451234,270.451234,307.059234,1,0,18.304000000000002,0.023530780000001528,0.03556634334312682,0.3886818160462302,0.12036086466459453,-0.007323322749460459,0.1162781081781699,0.3304665778960651,0.46179896456111846,-0.06941333232672507,0.1564248501925604,0.0,0.0,527,2014-02
2014-02-07 21:00:00+00:00,2014-02-07 14:31:00+00:00,2014-02-07 21:00:00+00:00,37.12,0.0,0.001667430721200791,37.12,0.5120000000000005,0.0,0.0,[],[],0.12068748925980509,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.56}]",0.12068748925980509,36.608000000000004,37.12,36.608000000000004,37.12,270.451234,270.451234,307.571234,1,0,18.56,0.02523744666666805,0.035550221411950696,0.407153931686842,0.12056376927374228,-0.00726283642203851,0.11634036089509472,0.3523760497031691,0.49265913631455677,-0.06941333232672507,0.1564248501925604,0.0,0.0,528,2014-02
2014-02-10 21:00:00+00:00,2014-02-10 14:31:00+00:00,2014-02-10 21:00:00+00:00,37.784,0.0,0.0021588494846043194,37.784,0.6639999999999873,0.0,0.0,[],[],0.12258170329742381,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.892}]",0.12258170329742381,37.12,37.784,37.12,37.784,270.451234,270.451234,308.235234,1,0,18.892,0.02745078000000145,0.035546360796786323,0.40936212863921706,0.12045112308909998,-0.006324054389344025,0.11639917809664907,0.38067970665294254,0.5326765693077472,-0.06941333232672507,0.1564248501925604,0.0,0.0,529,2014-02
2014-02-11 21:00:00+00:00,2014-02-11 14:31:00+00:00,2014-02-11 21:00:00+00:00,38.282000000000004,0.0,0.001615649170074951,38.282000000000004,0.49799999999999045,0.0,0.0,[],[],0.12399701679023,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.141000000000002}]",0.12399701679023,37.784,38.282000000000004,37.784,38.282000000000004,270.451234,270.451234,308.733234,1,0,19.141000000000002,0.029110780000001224,0.03552907568861823,0.42495262556183633,0.12055007503454841,-0.006178113852460254,0.11651918387803682,0.40176789633571525,0.5624422829887089,-0.06941333232672507,0.1564248501925604,0.0,0.0,530,2014-02
2014-02-12 21:00:00+00:00,2014-02-12 14:31:00+00:00,2014-02-12 21:00:00+00:00,38.28,0.0,-6.478084571881482e-06,38.28,-0.0020000000000095497,0.0,0.0,[],[],0.12399134193205734,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.14}]",0.12399134193205734,38.282000000000004,38.28,38.282000000000004,38.28,270.451234,270.451234,308.731234,1,0,19.14,0.029104113333334514,0.035495568503629726,0.4245689317651471,0.12043813514329779,-0.006154499341839537,0.11651761903518118,0.40130320671356223,0.5617911683082913,-0.06941333232672507,0.1564248501925604,0.0,0.0,531,2014-02
2014-02-13 21:00:00+00:00,2014-02-13 14:31:00+00:00,2014-02-13 21:00:00+00:00,38.888,0.0,0.001969350467468489,38.888,0.6080000000000041,0.0,0.0,[],[],0.1257131192094437,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.444}]",0.1257131192094437,38.28,38.888,38.28,38.888,270.451234,270.451234,309.339234,1,0,19.444,0.031130780000001357,0.03548655782340359,0.4328457550937299,0.12037615592399653,-0.005573247506276413,0.11673779542211955,0.42693800883247035,0.5980884176427916,-0.06941333232672507,0.1564248501925604,0.0,0.0,532,2014-02
2014-02-14 21:00:00+00:00,2014-02-14 14:31:00+00:00,2014-02-14 21:00:00+00:00,38.856,0.0,-0.00010344630257930199,38.856,-0.031999999999982265,0.0,0.0,[],[],0.1256226681074003,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.428}]",0.1256226681074003,38.888,38.856,38.888,38.856,270.451234,270.451234,309.307234,1,0,19.428,0.031024113333334657,0.03545336850213449,0.4397365824628434,0.12029607337736618,-0.005859985671466839,0.11665161756674551,0.42515639449536674,0.5955921841621231,-0.06941333232672507,0.1564248501925604,0.0,0.0,533,2014-02
2014-02-18 21:00:00+00:00,2014-02-18 14:31:00+00:00,2014-02-18 21:00:00+00:00,39.0,0.0,0.00046555652170754414,39.0,0.14400000000000546,0.0,0.0,[],[],0.12602955074982833,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.5}]",0.12602955074982833,38.856,39.0,38.856,39.0,270.451234,270.451234,309.451234,1,0,19.5,0.03150411333333469,0.035421191231148313,0.44140447590559484,0.12018356244555599,-0.005694933389295165,0.11665676957376614,0.4309482433933074,0.6037234862410469,-0.06941333232672507,0.1564248501925604,0.0,0.0,534,2014-02
2014-02-19 21:00:00+00:00,2014-02-19 14:31:00+00:00,2014-02-19 21:00:00+00:00,38.384,0.0,-0.0019906205964587143,38.384,-0.6159999999999854,0.0,0.0,[],[],0.12428633709585092,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.192}]",0.12428633709585092,39.0,38.384,39.0,38.384,270.451234,270.451234,308.835234,1,0,19.192,0.029450780000001453,0.035415999768710904,0.43200006264388424,0.12017369251405166,-0.006309942539735713,0.11694167046527722,0.40373079881470303,0.5652143772237196,-0.06941333232672507,0.1564248501925604,0.0,0.0,535,2014-02
2014-02-20 21:00:00+00:00,2014-02-20 14:31:00+00:00,2014-02-20 21:00:00+00:00,37.94,0.0,-0.001437659797586588,37.94,-0.4440000000000168,0.0,0.0,[],[],0.1230255461800837,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.97}]",0.1230255461800837,38.384,37.94,38.384,37.94,270.451234,270.451234,308.391234,1,0,18.97,0.027970780000001305,0.03539771911715628,0.44063708831221615,0.12011696875892369,-0.007233559001382894,0.11657373553406203,0.38409081641045295,0.5375346113896187,-0.06941333232672507,0.1564248501925604,0.0,0.0,536,2014-02
2014-02-21 21:00:00+00:00,2014-02-21 14:31:00+00:00,2014-02-21 21:00:00+00:00,37.518,0.0,-0.001368391683921777,37.518,-0.4219999999999686,0.0,0.0,[],[],0.1218238572493251,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.759}]",0.1218238572493251,37.94,37.518,37.94,37.518,270.451234,270.451234,307.96923400000003,1,0,18.759,0.02656411333333475,0.03537810346452226,0.4378729268789241,0.12001837651377768,-0.007770166495704389,0.1166692993741637,0.3654370630257747,0.5112702318706992,-0.06941333232672507,0.1564248501925604,0.0,0.0,537,2014-02
2014-02-24 21:00:00+00:00,2014-02-24 14:31:00+00:00,2014-02-24 21:00:00+00:00,37.682,0.0,0.000532520725755381,37.682,0.16399999999998727,0.0,0.0,[],[],0.12229125534702953,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.841}]",0.12229125534702953,37.518,37.682,37.518,37.682,270.451234,270.451234,308.133234,1,0,18.841,0.027110780000001444,0.035346681983578244,0.44676835857359753,0.11996524787328358,-0.00783868848405056,0.11664105757284507,0.37213883661279257,0.5206681483314598,-0.06941333232672507,0.1564248501925604,0.0,0.0,538,2014-02
2014-02-25 21:00:00+00:00,2014-02-25 14:31:00+00:00,2014-02-25 21:00:00+00:00,37.29,0.0,-0.0012721769570626096,37.29,-0.3919999999999959,0.0,0.0,[],[],0.12117323218376383,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.645}]",0.12117323218376383,37.682,37.29,37.682,37.29,270.451234,270.451234,307.741234,1,0,18.645,0.025804113333334877,0.03532542543565754,0.4448185676475642,0.11986200421230034,-0.008354230113164607,0.11671381246090046,0.35483464693647293,0.4963251261952527,-0.06941333232672507,0.1564248501925604,0.0,0.0,539,2014-02
2014-02-26 21:00:00+00:00,2014-02-26 14:31:00+00:00,2014-02-26 21:00:00+00:00,36.954,0.0,-0.0010918263881400936,36.954,-0.33600000000001273,0.0,0.0,[],[],0.12021265714688514,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.477}]",0.12021265714688514,37.29,36.954,37.29,36.954,270.451234,270.451234,307.405234,1,0,18.477,0.024684113333334867,0.035301255559312496,0.44484988959015137,0.11975169029614607,-0.00884937724678403,0.1167376282511785,0.3399865900426697,0.4754639710555677,-0.06941333232672507,0.1564248501925604,0.0,0.0,540,2014-02
2014-02-27 21:00:00+00:00,2014-02-27 14:31:00+00:00,2014-02-27 21:00:00+00:00,37.69,0.0,0.002394233794991152,37.69,0.73599999999999,0.0,0.0,[],[],0.1223140425276547,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.845}]",0.1223140425276547,36.954,37.69,36.954,37.69,270.451234,270.451234,308.141234,1,0,18.845,0.027137446666668064,0.03530489889406352,0.4519991229856064,0.11967571536178503,-0.008039812765264553,0.11699287458576925,0.3709120545042832,0.5192462229078213,-0.06941333232672507,0.1564248501925604,0.0,0.0,541,2014-02
2014-02-28 21:00:00+00:00,2014-02-28 14:31:00+00:00,2014-02-28 21:00:00+00:00,37.588,0.0,-0.000331017042659143,37.588,-0.10199999999997544,0.0,0.0,[],[],0.12202341731573063,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.794}]",0.12202341731573063,37.69,37.588,37.69,37.588,270.451234,270.451234,308.039234,1,0,18.794,0.026797446666668057,0.035273221195698805,0.45603965357931364,0.11957334706067249,-0.008320260510581878,0.11695094041045101,0.3661969903037217,0.5126381278363858,-0.06941333232672507,0.1564248501925604,0.0,0.0,542,2014-02
2014-03-03 21:00:00+00:00,2014-03-03 14:31:00+00:00,2014-03-03 21:00:00+00:00,37.698,0.0,0.00035709736896683,37.698,0.1099999999999568,0.0,0.0,[],[],0.12233682852510352,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.849}]",0.12233682852510352,37.588,37.698,37.588,37.698,270.451234,270.451234,308.149234,1,0,18.849,0.027164113333334683,0.03524128220093995,0.445296227272014,0.11959037063207602,-0.007685103876200583,0.11662154164739118,0.37055643987948184,0.5187490920140735,-0.06941333232672507,0.1564248501925604,0.0,0.0,543,2014-03
2014-03-04 21:00:00+00:00,2014-03-04 14:31:00+00:00,2014-03-04 21:00:00+00:00,37.946,0.0,0.0008048048563380483,37.946,0.2480000000000473,0.0,0.0,[],[],0.12304260809291173,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.973}]",0.12304260809291173,37.698,37.946,37.698,37.946,270.451234,270.451234,308.397234,1,0,18.973,0.027990780000001436,0.035212546364990376,0.4673625358244704,0.11989050031613384,-0.008038137580335114,0.11617802992023163,0.38076464686559036,0.5330953180920756,-0.06941333232672507,0.1564248501925604,0.0,0.0,544,2014-03
2014-03-05 21:00:00+00:00,2014-03-05 14:31:00+00:00,2014-03-05 21:00:00+00:00,38.026,0.0,0.0002594056988201032,38.026,0.07999999999998408,0.0,0.0,[],[],0.12327003684168149,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.013}]",0.12327003684168149,37.946,38.026,37.946,38.026,270.451234,270.451234,308.477234,1,0,19.013,0.02825744666666785,0.03518044642300837,0.467284230968003,0.1197814515791533,-0.007900227918658631,0.11617048123815207,0.3838222157765897,0.5373794739794988,-0.06941333232672507,0.1564248501925604,0.0,0.0,545,2014-03
2014-03-06 21:00:00+00:00,2014-03-06 14:31:00+00:00,2014-03-06 21:00:00+00:00,37.910000000000004,0.0,-0.00037604071618468904,37.910000000000004,-0.11599999999998545,0.0,0.0,[],[],0.12294022665637666,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.955000000000002}]",0.12294022665637666,38.026,37.910000000000004,38.026,37.910000000000004,270.451234,270.451234,308.361234,1,0,18.955000000000002,0.027870780000001094,0.035149367805296,0.46980564734624686,0.11967338554057926,-0.008146214803391949,0.11615318492749034,0.3785202875156873,0.5299463235184635,-0.06941333232672507,0.1564248501925604,0.0,0.0,546,2014-03
2014-03-07 21:00:00+00:00,2014-03-07 14:31:00+00:00,2014-03-07 21:00:00+00:00,37.888,0.0,-7.134489544846634e-05,37.888,-0.022000000000048203,0.0,0.0,[],[],0.12287764845391035,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.944}]",0.12287764845391035,37.910000000000004,37.888,37.910000000000004,37.888,270.451234,270.451234,308.339234,1,0,18.944,0.027797446666667502,0.03511726607535427,0.4705965263965657,0.11956381823946327,-0.008192660538994923,0.11615382500553578,0.37723772232662495,0.5281503217725122,-0.06941333232672507,0.1564248501925604,0.0,0.0,547,2014-03
2014-03-10 20:00:00+00:00,2014-03-10 13:31:00+00:00,2014-03-10 20:00:00+00:00,37.922000000000004,0.0,0.00011026816003578688,37.922000000000004,0.03400000000004866,0.0,0.0,[],[],0.12297435645792787,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.961000000000002}]",0.12297435645792787,37.888,37.922000000000004,37.888,37.922000000000004,270.451234,270.451234,308.373234,1,0,18.961000000000002,0.027910780000000912,0.03508517333048577,0.4699152741453012,0.11945723501389856,-0.00810154485995418,0.11614623760043306,0.3783390272780236,0.5296916440478043,-0.06941333232672507,0.1564248501925604,0.0,0.0,548,2014-03
2014-03-11 20:00:00+00:00,2014-03-11 13:31:00+00:00,2014-03-11 20:00:00+00:00,38.292,0.0,0.0011998447310119786,38.292,0.37000000000000455,0.0,0.0,[],[],0.12402538997826264,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.146}]",0.12402538997826264,37.922000000000004,38.292,37.922000000000004,38.292,270.451234,270.451234,308.74323400000003,1,0,19.146,0.02914411333333433,0.03506176204932009,0.46244499083833057,0.11941316677562887,-0.007209935758417996,0.11580519543341984,0.3936099977091145,0.5512062136065846,-0.06941333232672507,0.1564248501925604,0.0,0.0,549,2014-03
2014-03-12 20:00:00+00:00,2014-03-12 13:31:00+00:00,2014-03-12 20:00:00+00:00,38.33,0.0,0.00012307962026447683,38.33,0.03799999999995407,0.0,0.0,[],[],0.12413319133247586,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.165}]",0.12413319133247586,38.292,38.33,38.292,38.33,270.451234,270.451234,308.781234,1,0,19.165,0.029270780000000718,0.035029845628189664,0.46289132852019343,0.11930469379842218,-0.007156681521061081,0.11580363733692715,0.39486216872554736,0.5529593017429566,-0.06941333232672507,0.1564248501925604,0.0,0.0,550,2014-03
2014-03-13 20:00:00+00:00,2014-03-13 13:31:00+00:00,2014-03-13 20:00:00+00:00,37.904,0.0,-0.0013796175191138627,37.904,-0.4259999999999877,0.0,0.0,[],[],0.12292316075945059,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.952}]",0.12292316075945059,38.33,37.904,38.33,37.904,270.451234,270.451234,308.355234,1,0,18.952,0.02785078000000074,0.0350114288624253,0.4457738868964638,0.11949181360644195,-0.007154632441442543,0.11580208010561918,0.37633108438787477,0.5268431881462051,-0.06941333232672507,0.1564248501925604,0.0,0.0,551,2014-03
2014-03-14 20:00:00+00:00,2014-03-14 13:31:00+00:00,2014-03-14 20:00:00+00:00,37.478,0.0,-0.001381523493128034,37.478,-0.4259999999999877,0.0,0.0,[],[],0.12170978218976117,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.739}]",0.12170978218976117,37.904,37.478,37.904,37.478,270.451234,270.451234,307.929234,1,0,18.739,0.026430780000000764,0.034993056299368115,0.4416942038745231,0.11940701198368898,-0.00763968471618115,0.11591772387743465,0.3578231066986651,0.5007749478847543,-0.06941333232672507,0.1564248501925604,0.0,0.0,552,2014-03
2014-03-17 20:00:00+00:00,2014-03-17 13:31:00+00:00,2014-03-17 20:00:00+00:00,37.624,0.0,0.00047413491114012274,37.624,0.146000000000015,0.0,0.0,[],[],0.1221260128946295,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.812}]",0.1221260128946295,37.478,37.624,37.478,37.624,270.451234,270.451234,308.075234,1,0,18.812,0.02691744666666751,0.034962519400606774,0.45555416346921684,0.11945075564296403,-0.007884696965835936,0.11574394791953524,0.36366781557231487,0.5089708992396845,-0.06941333232672507,0.1564248501925604,0.0,0.0,553,2014-03
2014-03-18 20:00:00+00:00,2014-03-18 13:31:00+00:00,2014-03-18 20:00:00+00:00,37.958,0.0,0.0010841507629917313,37.958,0.33399999999994634,0.0,0.0,[],[],0.12307672992696451,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.979}]",0.12307672992696451,37.624,37.958,37.624,37.958,270.451234,270.451234,308.40923399999997,1,0,18.979,0.028030780000000588,0.03493784995151685,0.46606267520711464,0.11942349922795586,-0.0077688070107738705,0.11580209215520501,0.377382806511572,0.5282700212301902,-0.06941333232672507,0.1564248501925604,0.0,0.0,554,2014-03
2014-03-19 20:00:00+00:00,2014-03-19 13:31:00+00:00,2014-03-19 20:00:00+00:00,37.948,0.0,-3.242445068940558e-05,37.948,-0.009999999999990905,0.0,0.0,[],[],0.12304829524965682,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.974}]",0.12304829524965682,37.958,37.948,37.958,37.948,270.451234,270.451234,308.399234,1,0,18.974,0.02799744666666726,0.03490635006353819,0.4570732776846802,0.11940493465945198,-0.007422182111536779,0.11564749889442408,0.3766210083652245,0.5272032811046866,-0.06941333232672507,0.1564248501925604,0.0,0.0,555,2014-03
2014-03-20 20:00:00+00:00,2014-03-20 13:31:00+00:00,2014-03-20 20:00:00+00:00,37.764,0.0,-0.0005966292380606975,37.764,-0.18399999999996908,0.0,0.0,[],[],0.12252476787049404,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.882}]",0.12252476787049404,37.948,37.764,37.948,37.764,270.451234,270.451234,308.215234,1,0,18.882,0.027384113333334126,0.03487762389464922,0.46587474355159353,0.11935134448865523,-0.00795294805906277,0.11543270811728736,0.3685000270281926,0.5158079194020533,-0.06941333232672507,0.1564248501925604,0.0,0.0,556,2014-03
2014-03-21 20:00:00+00:00,2014-03-21 13:31:00+00:00,2014-03-21 20:00:00+00:00,38.062,0.0,0.0009668568166880664,38.062,0.2980000000000018,0.0,0.0,[],[],0.12337234129800732,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.031}]",0.12337234129800732,37.764,38.062,37.764,38.062,270.451234,270.451234,308.513234,1,0,19.031,0.028377446666667527,0.034851689773580954,0.4615758069315443,0.1192692227092297,-0.007325086056283792,0.11527753533469283,0.3806633203299226,0.5329158832917117,-0.06941333232672507,0.1564248501925604,0.0,0.0,557,2014-03
2014-03-24 20:00:00+00:00,2014-03-24 13:31:00+00:00,2014-03-24 20:00:00+00:00,38.514,0.0,0.0014650911215043916,38.514,0.4519999999999982,0.0,0.0,[],[],0.12465480177617655,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.257}]",0.12465480177617655,38.062,38.514,38.062,38.514,270.451234,270.451234,308.965234,1,0,19.257,0.029884113333334295,0.0348333255059092,0.4544657259643228,0.11922098049089519,-0.006339563965931716,0.11491354927869311,0.3991763130790063,0.559040145013351,-0.06941333232672507,0.1564248501925604,0.0,0.0,558,2014-03
2014-03-25 20:00:00+00:00,2014-03-25 13:31:00+00:00,2014-03-25 20:00:00+00:00,38.928,0.0,0.001339956585536095,38.928,0.41399999999998727,0.0,0.0,[],[],0.1258261567743102,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.464}]",0.1258261567743102,38.514,38.928,38.514,38.928,270.451234,270.451234,309.379234,1,0,19.464,0.03126411333333423,0.034812788016747795,0.46087106322333926,0.1191400647528752,-0.005972522464023133,0.11501461775267428,0.41604893729532283,0.5828480158256949,-0.06941333232672507,0.1564248501925604,0.0,0.0,559,2014-03
2014-03-26 20:00:00+00:00,2014-03-26 13:31:00+00:00,2014-03-26 20:00:00+00:00,38.556,0.0,-0.0012024077866841232,38.556,-0.3720000000000141,0.0,0.0,[],[],0.12477377794980683,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.278}]",0.12477377794980683,38.928,38.556,38.928,38.556,270.451234,270.451234,309.007234,1,0,19.278,0.030024113333334324,0.034791902284377625,0.45064444896872313,0.11914566703427582,-0.0061554096803966285,0.11510586310689327,0.40000330739128714,0.5602384346573661,-0.06941333232672507,0.1564248501925604,0.0,0.0,560,2014-03
2014-03-27 20:00:00+00:00,2014-03-27 13:31:00+00:00,2014-03-27 20:00:00+00:00,38.39,0.0,-0.0005372042519883324,38.39,-0.16599999999999682,0.0,0.0,[],[],0.12430334998596723,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.195}]",0.12430334998596723,38.556,38.39,38.556,38.39,270.451234,270.451234,308.841234,1,0,19.195,0.02947078000000114,0.034763091863091955,0.44788811802107786,0.11905192191496881,-0.006290814776207965,0.11513002088572494,0.39267962042859755,0.5499581268637619,-0.06941333232672507,0.1564248501925604,0.0,0.0,561,2014-03
2014-03-28 20:00:00+00:00,2014-03-28 13:31:00+00:00,2014-03-28 20:00:00+00:00,38.348,0.0,-0.00013599220368332166,38.348,-0.04199999999997317,0.0,0.0,[],[],0.12418424587154253,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.174}]",0.12418424587154253,38.39,38.348,38.39,38.348,270.451234,270.451234,308.799234,1,0,19.174,0.029330780000001333,0.03473232832155527,0.4546066747059634,0.11897520615807403,-0.006564203854969364,0.11504924623743917,0.3905724164848516,0.5470060517846773,-0.06941333232672507,0.1564248501925604,0.0,0.0,562,2014-03
2014-03-31 20:00:00+00:00,2014-03-31 13:31:00+00:00,2014-03-31 20:00:00+00:00,38.338,0.0,-3.2383500018662303e-05,38.338,-0.009999999999990905,0.0,0.0,[],[],0.12415588297356248,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.169}]",0.12415588297356248,38.348,38.338,38.348,38.338,270.451234,270.451234,308.789234,1,0,19.169,0.029297446666668003,0.03470146185333291,0.46613314957793506,0.11896765982231969,-0.0069351175842881085,0.11483939180356935,0.3898077703012974,0.5459348276548137,-0.06941333232672507,0.1564248501925604,0.0,0.0,563,2014-03
2014-04-01 20:00:00+00:00,2014-04-01 13:31:00+00:00,2014-04-01 20:00:00+00:00,38.69,0.0,0.0011399361157777843,38.69,0.35199999999997544,0.0,0.0,[],[],0.12515315249081266,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.345}]",0.12515315249081266,38.338,38.69,38.338,38.69,270.451234,270.451234,309.141234,1,0,19.345,0.030470780000001252,0.034678232159459366,0.47645372966031174,0.11893727842292276,-0.006788665358534396,0.11491121684322524,0.4040646795550042,0.5660251543634482,-0.06941333232672507,0.1564248501925604,0.0,0.0,564,2014-04
2014-04-02 20:00:00+00:00,2014-04-02 13:31:00+00:00,2014-04-02 20:00:00+00:00,38.754,0.0,0.0002070251165524617,38.754,0.06400000000002137,0.0,0.0,[],[],0.1253342302737346,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.377}]",0.1253342302737346,38.69,38.754,38.69,38.754,270.451234,270.451234,309.205234,1,0,19.377,0.03068411333333465,0.03464762298445377,0.4806665309382472,0.1188403384363636,-0.0068290841942311165,0.11490489314879376,0.406370884294578,0.5692572806558253,-0.06941333232672507,0.1564248501925604,0.0,0.0,565,2014-04
2014-04-03 20:00:00+00:00,2014-04-03 13:31:00+00:00,2014-04-03 20:00:00+00:00,38.486000000000004,0.0,-0.0008667382389783151,38.486000000000004,-0.2680000000000291,0.0,0.0,[],[],0.12457546635508494,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 19.243000000000002}]",0.12457546635508494,38.754,38.486000000000004,38.754,38.486000000000004,270.451234,270.451234,308.937234,1,0,19.243000000000002,0.029790780000001238,0.03462242132459215,0.47899863749549576,0.11874153549243736,-0.00715051373733544,0.1149463621078745,0.3948023024352271,0.5529868048716183,-0.06941333232672507,0.1564248501925604,0.0,0.0,566,2014-04
2014-04-04 20:00:00+00:00,2014-04-04 13:31:00+00:00,2014-04-04 20:00:00+00:00,37.988,0.0,-0.0016119779204082363,37.988,-0.49799999999999045,0.0,0.0,[],[],0.12316202289621819,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.994}]",0.12316202289621819,38.486000000000004,37.988,38.486000000000004,37.988,270.451234,270.451234,308.439234,1,0,18.994,0.028130780000001243,0.03460965326113824,0.4604560474840631,0.11896533238497053,-0.007223670841200236,0.11500564023914361,0.373550966305874,0.522994725313292,-0.06941333232672507,0.1564248501925604,0.0,0.0,567,2014-04
2014-04-07 20:00:00+00:00,2014-04-07 13:31:00+00:00,2014-04-07 20:00:00+00:00,37.39,0.0,-0.001938793558279861,37.39,-0.5980000000000132,0.0,0.0,[],[],0.12145871270773298,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.695}]",0.12145871270773298,37.988,37.39,37.988,37.39,270.451234,270.451234,307.841234,1,0,18.695,0.02613744666666795,0.03460451768666942,0.4447559237623899,0.11910465216681923,-0.00756115105807631,0.11524681283316389,0.34809151699251933,0.4870417914653596,-0.06941333232672507,0.1564248501925604,0.0,0.0,568,2014-04
2014-04-08 20:00:00+00:00,2014-04-08 13:31:00+00:00,2014-04-08 20:00:00+00:00,37.388,0.0,-6.496855453841377e-06,37.388,-0.0020000000000095497,0.0,0.0,[],[],0.12145300491489659,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 18.694}]",0.12145300491489659,37.39,37.388,37.39,37.388,270.451234,270.451234,307.839234,1,0,18.694,0.02613078000000124,0.03457406142632853,0.4501746198299199,0.1190173488514442,-0.007734050021357186,0.11520753341148252,0.3477026289081518,0.48649717231517026,-0.06941333232672507,0.1564248501925604,0.0,0.0,569,2014-04
